
"Banco de M�xico"

"Sistemas de pago de bajo valor"
"Monto operado a trav�s de tarjetas"

"Fecha de consulta: 09/02/2026 05:57:40"

""

"Título","Total de monto operado a trav�s de tarjetas","Monto operado a través de tarjetas de débito","Monto operado a través de tarjetas de crédito","Total de monto operado a través de tarjetas en Agencias de Viajes","Monto operado a través de tarjetas de débito en Agencias de Viajes","Monto operado a través de tarjetas de crédito en Agencias de Viajes","Total de monto operado a través de tarjetas en Agregadores","Monto operado a través de tarjetas de débito en Agregadores","Monto operado a través de tarjetas de crédito en Agregadores","Total de monto operado a través de tarjetas en Aseguradoras","Monto operado a través de tarjetas de débito en Aseguradoras","Monto operado a través de tarjetas de crédito en Aseguradoras","Total de monto operado a través de tarjetas en Beneficencia","Monto operado a través de tarjetas de débito en Beneficencia","Monto operado a través de tarjetas de crédito en Beneficencia","Total de monto operado a trav�s de tarjetas en Colegios y Universidades","Monto operado a trav�s de tarjetas de d�bito en Colegios y Universidades","Monto operado a trav�s de tarjetas de cr�dito en Colegios y Universidades","Total de monto operado a trav�s de tarjetas en Comida R�pida","Monto operado a trav�s de tarjetas de d�bito en Comida R�pida","Monto operado a trav�s de tarjetas de cr�dito en Comida R�pida","Total de monto operado a trav�s de tarjetas en Educaci�n B�sica","Monto operado a trav�s de tarjetas de d�bito en Educaci�n B�sica","Monto operado a trav�s de tarjetas de cr�dito en Educaci�n B�sica","Total de monto operado a trav�s de tarjetas en Entretenimiento","Monto operado a trav�s de tarjetas de d�bito en Entretenimiento","Monto operado a trav�s de tarjetas de cr�dito en Entretenimiento","Total de monto operado a trav�s de tarjetas en Estacionamientos","Monto operado a trav�s de tarjetas de d�bito en Estacionamientos","Monto operado a trav�s de tarjetas de cr�dito en Estacionamientos","Total de monto operado a trav�s de tarjetas en Farmacias","Monto operado a trav�s de tarjetas de d�bito en Farmacias","Monto operado a trav�s de tarjetas de cr�dito en Farmacias","Total de monto operado a trav�s de tarjetas en Gasolineras","Monto operado a trav�s de tarjetas de d�bito en Gasolineras","Monto operado a trav�s de tarjetas de cr�dito en Gasolineras","Total de monto operado a trav�s de tarjetas en Gobierno","Monto operado a trav�s de tarjetas de d�bito en Gobierno","Monto operado a trav�s de tarjetas de cr�dito en Gobierno","Total de monto operado a trav�s de tarjetas en Grandes superficies","Monto operado a trav�s de tarjetas de d�bito en Grandes superficies","Monto operado a trav�s de tarjetas de cr�dito en Grandes superficies","Total de monto operado a trav�s de tarjetas en Guarder�as","Monto operado a trav�s de tarjetas de d�bito en Guarder�as","Monto operado a trav�s de tarjetas de cr�dito en Guarder�as","Total de monto operado a trav�s de tarjetas en Hospitales","Monto operado a trav�s de tarjetas de d�bito en Hospitales","Monto operado a trav�s de tarjetas de cr�dito en Hospitales","Total de monto operado a trav�s de tarjetas en Hoteles","Monto operado a trav�s de tarjetas de d�bito en Hoteles","Monto operado a trav�s de tarjetas de cr�dito en Hoteles","Total de monto operado a trav�s de tarjetas en Miscel�neos","Monto operado a trav�s de tarjetas de d�bito en Miscel�neos","Monto operado a trav�s de tarjetas de cr�dito en Miscel�neos","Total de monto operado a trav�s de tarjetas en M�dicos y dentistas","Monto operado a trav�s de tarjetas de d�bito en M�dicos y dentistas","Monto operado a trav�s de tarjetas de cr�dito en M�dicos y dentistas","Total de monto operado a trav�s de tarjetas en No definido","Monto operado a trav�s de tarjetas de d�bito en No definido","Monto operado a trav�s de tarjetas de cr�dito en No definido","Total de monto operado a trav�s de tarjetas en Otros","Monto operado a trav�s de tarjetas de d�bito en Otros","Monto operado a trav�s de tarjetas de cr�dito en Otros","Total de monto operado a trav�s de tarjetas en Peaje","Monto operado a trav�s de tarjetas de d�bito en Peaje","Monto operado a trav�s de tarjetas de cr�dito en Peaje","Total de monto operado a trav�s de tarjetas en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de d�bito en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de cr�dito en Refacciones y ferreter�a","Total de monto operado a trav�s de tarjetas en Renta de Autos","Monto operado a trav�s de tarjetas de d�bito en Renta de Autos","Monto operado a trav�s de tarjetas de cr�dito en Renta de Autos","Total de monto operado a trav�s de tarjetas en Restaurantes","Monto operado a trav�s de tarjetas de d�bito en Restaurantes","Monto operado a trav�s de tarjetas de cr�dito en Restaurantes","Total de monto operado a trav�s de tarjetas en Salones de belleza","Monto operado a trav�s de tarjetas de d�bito en Salones de belleza","Monto operado a trav�s de tarjetas de cr�dito en Salones de belleza","Total de monto operado a trav�s de tarjetas en Supermercados","Monto operado a trav�s de tarjetas de d�bito en Supermercados","Monto operado a trav�s de tarjetas de cr�dito en Supermercados","Total de monto operado a trav�s de tarjetas en Telecomunicaciones","Monto operado a trav�s de tarjetas de d�bito en Telecomunicaciones","Monto operado a trav�s de tarjetas de cr�dito en Telecomunicaciones","Total de monto operado a trav�s de tarjetas en Transporte A�reo","Monto operado a trav�s de tarjetas de d�bito en Transporte A�reo","Monto operado a trav�s de tarjetas de cr�dito en Transporte A�reo","Total de monto operado a trav�s de tarjetas en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de d�bito en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de cr�dito en Transporte Terrestre de Pasajeros","Total de monto operado a trav�s de tarjetas en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de d�bito en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de cr�dito en Ventas al detalle (Retail)"
20/04/2019,4706033634,2988973081,1717060553,40309491,10008621,30300871,141760048,73182258,68577790,10584716,3423154,7161562,4664931,1925619,2739312,7845345,3277414,4567931,62854409,42127656,20726753,3139715,1125799,2013916,186897503,102520671,84376832,388775,169955,218820,92701233,62347301,30353932,426354163,276178880,150175284,16416799,8604531,7812268,1713293305,1259624263,453669042,32983,19985,12998,40287530,19099268,21188262,159263163,70202140,89061023,112879647,83819887,29059760,18052675,9262476,8790199,12245,924,11321,183338025,85307416,98030608,15772989,2425682,13347307,35663544,23710682,11952862,10759718,3113201,7646517,410777756,235597831,175179924,6640918,3982634,2658285,485220,276179,209041,70687730,41569856,29117875,106777015,33968145,72808869,57668636,34797168,22871468,769723407,497303484,272419923
21/04/2019,4799954789,2980478882,1819475907,35075351,8046358,27028993,132040202,68316502,63723700,9524629,2720160,6804469,6000721,2890999,3109721,6228299,2913689,3314610,67533513,44349298,23184215,2666780,861560,1805220,172003236,93365103,78638133,462863,213068,249795,96637935,63428975,33208960,427303346,270209618,157093728,15569650,7997071,7572579,1686474671,1207829757,478644913,28307,17677,10630,35330534,16898723,18431810,147203923,60245106,86958817,129337251,91633639,37703612,18307331,9562973,8744358,8713,2500,6213,185549637,85240220,100309417,13720995,2337290,11383705,46843005,29562935,17280070,12924921,3180399,9744522,425820677,241297692,184522985,8690738,4939510,3751227,624898,356554,268344,91002671,49808171,41194501,85421630,27138313,58283317,51733727,31347246,20386482,889884635,553767776,336116859
22/04/2019,5018612341,2996940790,2021671551,40946329,9490792,31455537,143148373,68986688,74161685,64354065,9068461,55285604,6611875,2505896,4105978,22767464,11771986,10995479,67400309,43586494,23813815,11428567,4433966,6994601,189494396,95014311,94480085,637452,295986,341466,101541687,64881547,36660140,493249862,302881128,190368734,33095390,17632883,15462507,1667328239,1180908388,486419852,166424,104615,61809,38503462,18776679,19726783,153302610,59160054,94142557,117089487,81463056,35626432,39055286,20526880,18528406,6726,278,6448,241963911,108152351,133811560,17881616,2959878,14921738,74573996,46742055,27831940,15292422,3545782,11746640,368141624,204548244,163593380,10460993,5969183,4491810,722269,427684,294585,110205389,61976588,48228801,93634162,28175925,65458238,58105584,34472958,23632627,837502369,508480055,329022314
23/04/2019,6683078723,3670187340,3012891382,70506651,16050272,54456379,166102941,74240830,91862111,345202332,41140873,304061460,64641057,34329015,30312042,138289205,78606172,59683032,50365558,32999428,17366130,32108568,11393485,20715083,230899790,95340842,135558948,750492,368478,382014,159868029,98083322,61784707,609511198,372569505,236941693,151938196,78796733,73141462,1631776143,1185141453,446634691,332249,128986,203264,62089935,31944493,30145442,170942187,65346005,105596182,129059066,83480548,45578518,86199405,44105355,42094050,641,435,206,453253263,194572764,258680500,27319736,4345708,22974028,196530125,120237157,76292968,17223499,4481257,12742242,204402067,117421998,86980069,19775544,10817206,8958338,964535,647163,317372,288506989,104207019,184299970,148506492,42622172,105884320,65089882,36359088,28730794,1160922951,690409583,470513368
24/04/2019,6594958420,3571022634,3023935786,77281902,15948820,61333083,196230628,85993235,110237393,296853839,34394665,262459174,53274296,28224253,25050043,86631813,47823718,38808096,53023873,34459216,18564657,26155919,10405027,15750892,200426523,98790293,101636231,696389,353885,342504,148262948,88640734,59622214,608007089,370991572,237015517,138156458,72829245,65327213,1571408289,1094680432,476727858,197737,115618,82119,65657254,30825703,34831551,154485692,59865401,94620290,125872824,78471203,47401621,87231497,43271354,43960143,2280,1062,1218,481871357,203610791,278260566,24088805,3815786,20273018,203403493,126310632,77092861,12137732,3520997,8616735,234020677,131570609,102450067,20761353,11270525,9490828,925154,547518,377636,223605090,95032773,128572317,203061023,55644650,147416373,67421516,36843127,30578390,1233804970,706769790,527035181
25/04/2019,6083013708,3369053358,2713960351,66587663,14455117,52132547,203949764,90176168,113773596,200725324,30024951,170700373,42571814,22768348,19803466,68698699,38846825,29851874,54211844,35154972,19056872,23865864,10309080,13556784,207980906,94320146,113660761,655683,303487,352196,136438246,82334905,54103341,598616353,365290083,233326270,125433859,69345970,56087890,1378342458,969730336,408612122,205081,83200,121880,63064958,29875863,33189095,132360914,56154537,76206377,125218027,79976115,45241913,87209035,43914436,43294599,1029,760,269,438322357,188509541,249812816,22831738,3593483,19238255,194707143,120224726,74482417,11485480,3421269,8064212,258988661,144621263,114367398,21964446,11687021,10277426,921504,502095,419408,173326887,85457102,87869786,194748829,55643062,139105767,64291333,33939668,30351665,1185287807,688388831,496898977
26/04/2019,6388185205,3576843099,2811342106,65078451,13818185,51260266,211951124,96686789,115264336,237539499,32110159,205429340,45453925,25093914,20360011,78831062,41685331,37145731,59972638,39544823,20427815,25304482,10486984,14817498,242355654,114739111,127616544,718879,310087,408792,133691000,81993121,51697879,621614638,391856716,229757922,129001219,70521091,58480128,1444013383,1035101540,408911843,374896,144661,230235,62854012,30651107,32202905,139055358,57755034,81300324,144232087,96074168,48157919,85518130,43769999,41748131,7659,744,6915,435025282,185862039,249163243,25013263,4015832,20997431,191171385,118375217,72796168,11578235,3566739,8011495,310398086,175316215,135081871,24097618,13044311,11053307,902571,515447,387124,201772209,86472395,115299814,180221707,48047297,132174410,66572147,36209626,30362521,1213864605,723074418,490790187
27/04/2019,6556664511,3821168533,2735495977,57157194,12774877,44382318,213423719,101852775,111570944,205933427,29168357,176765070,54059266,34494410,19564856,73743835,43395184,30348651,68854355,45624212,23230143,22222128,9896627,12325501,206531334,110701137,95830197,669455,290299,379155,129188515,81876222,47312293,625264160,399893743,225370417,112763914,62705857,50058057,1638864657,1216027554,422837104,344088,169164,174923,60240555,28011916,32228639,135983811,54312856,81670955,154360959,105941147,48419812,79567622,40456137,39111484,24341,9607,14734,380403211,167178824,213224387,25235724,4290754,20944970,168802543,103095259,65707284,12533876,3649941,8883935,384856307,220314339,164541968,28302702,15592343,12710359,1137940,791185,346755,222119328,82323183,139796144,161394708,45389845,116004863,65211816,37549059,27662757,1267469023,763391721,504077301
28/04/2019,6373994412,3898970675,2475023737,39930158,8976499,30953659,190116860,93174142,96942717,23581393,7019039,16562354,29513662,15833955,13679707,47254803,28718799,18536004,77833641,50679632,27154009,15704632,8111536,7593096,260240141,147917718,112322423,554085,273959,280126,124811963,79064783,45747180,570688968,364989801,205699167,30351575,16513047,13838527,1992160633,1444877196,547283437,82996,17790,65206,49646988,23783650,25863338,114482938,45429767,69053171,157262836,110417489,46845347,56368674,27856678,28511995,6231,6231,0,289845610,132474914,157370697,22225295,3296211,18929083,126031552,78615138,47416414,10490702,2876875,7613827,464188475,262126397,202062077,24433240,12702945,11730295,1135385,653762,481623,177477663,78783896,98693767,125653271,36301074,89352198,58250441,33906141,24344300,1293669602,783571609,510097993
29/04/2019,5992801346,3696953335,2295848011,37659305,7893491,29765814,174915836,82423135,92492702,71928959,18402858,53526101,8070018,3071425,4998592,53383647,30861864,22521783,71878247,46538633,25339614,56458029,31102885,25355144,186504113,88077457,98426656,520454,259809,260645,112295170,71938717,40356453,538876609,339368381,199508228,38499404,20588377,17911026,2257824593,1651010215,606814379,490044,311239,178805,44262018,20863697,23398322,94191565,36580308,57611257,140270536,97494936,42775600,46302355,23854085,22448270,24574,0,24574,279444340,126413003,153031336,16272539,2299702,13972837,85474825,53133962,32340863,9641461,2456391,7185070,369957502,203283096,166674406,13437007,7369585,6067422,843492,517269,326222,152121975,89065368,63056607,115560959,35355093,80205866,51521928,29554238,21967690,964169842,576864117,387305725
30/04/2019,7534390484,4384830251,3149560234,66927721,12937340,53990380,188191891,86976831,101215060,302205739,43457649,258748090,62772278,38588635,24183643,177553223,104123054,73430170,53388670,36709271,16679398,154036240,83386594,70649646,375560022,197508422,178051600,667142,326074,341068,165897319,105546344,60350975,685356155,432292457,253063697,152709337,81157906,71551431,2029780285,1500347109,529433176,1303609,825082,478527,66562554,33034868,33527686,93893112,35542287,58350824,158421577,102851407,55570170,90110539,46073287,44037253,866,490,376,548545589,234714666,313830923,23297782,4007205,19290577,201637657,124353796,77283861,11922239,3266392,8655847,194345432,116539646,77805786,18798187,10310924,8487263,1169019,721462,447557,244452288,132374396,112077892,175650805,48931529,126719276,58439032,32074312,26364720,1230794175,735850815,494943360
01/05/2019,7622660881,4582935703,3039725178,62707491,13087054,49620437,207739988,96815971,110924017,276460223,42247129,234213094,65769164,45854512,19914652,164221276,98136904,66084372,79841267,56977493,22863775,103724987,55651184,48073803,313665869,172535355,141130514,537517,250038,287479,147061858,98665194,48396664,646786498,418498214,228288284,158837079,81942585,76894494,2004374165,1574972878,429401287,855208,527167,328042,57484609,27838676,29645932,91029768,37405567,53624201,168517156,112863875,55653281,71042718,35821165,35221553,34879,644,34235,614240978,266725893,347515085,22349758,3958158,18391600,178303248,109212102,69091146,10771438,3094322,7677116,309988386,191561104,118427282,19691898,11143857,8548040,1007013,622765,384249,302482483,144419560,158062922,204405478,56433683,147971795,61021614,32512890,28508723,1277706867,793159763,484547104
02/05/2019,6865566141,4380506792,2485059348,57679948,12982431,44697517,220135617,107585264,112550353,75433368,15315122,60118246,9790220,3357306,6432914,83020241,42623069,40397172,74267255,51451434,22815821,71870120,36546713,35323407,338346501,157555397,180791103,497873,233935,263938,136418063,93605636,42812426,579069147,355493794,223575354,47898515,27404502,20494012,2404475991,1904179498,500296493,921728,612122,309606,53354408,25976037,27378371,97651601,40073408,57578193,147336177,102595468,44740709,59606422,31029321,28577101,17776,7778,9998,348524347,159293214,189231132,18427929,2765474,15662456,123664163,80625910,43038253,8688278,2967726,5720553,363281192,217661789,145619403,20006389,11659121,8347268,791093,481420,309674,173639404,108473427,65165977,184880656,55368663,129511992,56907475,30755429,26152045,1108964247,701826386,407137860
03/05/2019,7463329701,4357018110,3106311591,68020935,16635187,51385748,214217015,102085612,112131403,294736840,46515470,248221370,69900368,43688586,26211783,246335453,125803587,120531866,54105943,37357418,16748525,177723822,92904635,84819187,359891409,169795058,190096350,754013,353541,400472,146213170,95118592,51094578,641824463,403336141,238488323,129685194,74702565,54982630,1872783205,1427643529,445139676,2571197,1478978,1092219,66499324,32064302,34435022,104656071,44507360,60148711,152443887,104700956,47742932,89573227,46571886,43001341,992,615,377,508860178,222215397,286644780,20733582,4034330,16699252,186291737,115535110,70756627,9870185,3184477,6685708,260828938,154097321,106731617,26843008,14874669,11968339,1044863,646484,398379,271043157,135254019,135789138,188969534,54061211,134908322,60635785,33560676,27075109,1236272207,754290398,481981809
04/05/2019,7371098640,4417645106,2953453534,62739336,14919975,47819361,217859251,109223737,108635514,189896210,33891303,156004906,60633941,40301988,20331953,224461789,117754242,106707547,64385543,43959789,20425754,132549286,68200909,64348377,253722814,134481808,119241006,710915,323809,387106,136853845,90522620,46331225,622550066,401920955,220629111,109073139,63341584,45731555,2090189217,1520219045,569970172,1927100,964652,962448,65250057,32551292,32698764,116597233,47936329,68660904,158261699,112608403,45653296,83280067,43721976,39558091,1137,897,240,437009217,200558052,236451165,22449510,4339344,18110166,165575751,102359415,63216336,10124307,3057136,7067171,354022320,208370462,145651858,29429230,16336388,13092841,976301,598532,377768,209819578,106212064,103607514,183726368,52599751,131126617,65065945,37220385,27845560,1301957469,809148262,492809207
05/05/2019,6931582363,4282568212,2649014151,45077744,10556981,34520764,207358114,104231026,103127088,23263867,10447766,12816101,28628106,16195076,12433031,89461402,49708226,39753176,76390484,50922000,25468484,30761155,16633802,14127353,191163023,102222588,88940435,536201,232340,303861,128600026,84477156,44122870,543192756,349699332,193493424,29499726,16968844,12530882,2515966564,1772860936,743105628,184940,112479,72461,51010181,24371749,26638432,104700297,44269216,60431080,154835975,111596101,43239874,57212549,29345859,27866690,17001,16445,556,301978956,140782876,161196081,20386361,3262597,17123763,118467928,73890219,44577709,9332956,2611526,6721430,459910602,265923049,193987553,25079747,13600845,11478902,1122535,616537,505998,179673569,97831798,81841771,145579099,44340827,101238273,56532819,32500414,24032405,1335657681,812339604,523318076
06/05/2019,6758900076,4007428881,2751471195,44069450,9268534,34800916,183762929,89228939,94533990,49199776,10356035,38843740,5876747,2702730,3174018,101905808,44111269,57794539,71185699,46523579,24662119,76309635,33793447,42516188,276205531,113642908,162562623,647003,297530,349473,114708157,74537100,40171057,513156178,317950854,195205325,34313731,19155167,15158564,2774762803,1892805162,881957641,1323173,534987,788187,45620404,21553373,24067030,106432201,40328927,66103274,128062154,90612846,37449308,46729652,24705067,22024585,46017,10246,35771,320733009,135180780,185552229,13774809,2138247,11636562,80711079,51017492,29693587,9634200,2679852,6954348,380045822,212632420,167413402,13744656,7746094,5998562,720652,422656,297996,179559015,99099726,80459289,122849796,37522459,85327337,52805869,29796265,23009604,1010004121,597074189,412929932
07/05/2019,7010675389,3902389074,3108286316,70132102,14331746,55800356,187407363,84446320,102961043,226851637,36830472,190021166,60608057,32996812,27611245,292392239,129869752,162522487,44107538,29235621,14871917,177305993,81211453,96094539,363271193,124330596,238940597,963412,466907,496505,163574715,101353692,62221023,625439529,381648253,243791275,129190280,70572474,58617806,1728432748,1266031038,462401709,2454807,1046897,1407910,66923188,32081008,34842180,120745956,41159759,79586197,129863708,85382523,44481185,90635895,46093330,44542565,872,658,214,499286121,213459615,285826506,24918978,3607211,21311767,189352272,116939170,72413102,11388102,3253786,8134316,180321411,103156032,77165379,20045719,11060663,8985055,847390,492312,355079,200805220,113851180,86954041,163932669,46442103,117490567,58729467,31084768,27644699,1180746808,699952922,480793886
08/05/2019,6501198907,3623123681,2878075226,69480338,13497637,55982701,208106504,91063735,117042769,206557032,30461740,176095292,51476667,30295181,21181486,215191743,111609531,103582212,44643593,29442869,15200724,150576545,71190010,79386534,211898558,98197988,113700570,776170,327800,448370,142155324,86929150,55226175,614778163,378293571,236484592,128669658,70474227,58195431,1527627409,1094221044,433406365,1697269,795024,902246,65095789,31200350,33895439,92216828,36200131,56016697,125668747,79572803,46095944,87908411,44114219,43794192,25618,1586,24032,463992005,201044425,262947580,21634145,3636422,17997723,189866431,114613601,75252830,8754348,2695445,6058903,208223439,116940307,91283132,23659872,12967108,10692763,861715,521374,340341,229305652,99574278,129731374,194748649,53706010,141042639,57425908,29884836,27541072,1158176379,689651280,468525099
09/05/2019,6792763658,3776227932,3016535726,74186195,15169552,59016643,216247024,97541486,118705537,189517518,30724862,158792656,49532388,28862532,20669856,212048441,111400341,100648100,51187446,33818365,17369081,160001254,74878377,85122877,201678587,93826334,107852253,780682,328812,451870,137117613,84132244,52985369,629556026,385797462,243758564,132792740,70683111,62109629,1581999412,1110198451,471800962,1297990,674387,623603,63567846,30653696,32914150,91165523,35515663,55649860,133185316,85439686,47745629,90050765,44210567,45840198,2863,930,1933,472984235,209414747,263569487,23100428,3714596,19385832,187686068,116253205,71432863,9186599,2735067,6451532,252944922,140876648,112068274,27352806,15054342,12298464,945270,571577,373693,266766541,113761241,153005300,212543152,58097163,154445990,62054092,31955741,30098351,1261283919,749936747,511347172
10/05/2019,7429302067,4219668411,3209633656,87058528,18691356,68367172,217164103,102295681,114868423,180517588,28777458,151740130,53613217,31446038,22167179,200984561,109326764,91657797,69904026,46359413,23544613,168326220,73949632,94376589,214875512,99482929,115392582,836919,355167,481752,132578427,82249336,50329092,656374139,407073001,249301138,118224676,65252473,52972202,1944148175,1342738258,601409917,1525912,759308,766604,65048167,31380963,33667204,101216612,39579039,61637573,157339504,107159907,50179597,76635905,37184536,39451369,1371,1072,299,458699903,199470210,259229693,21805408,3998381,17807027,171825873,103616173,68209699,10665958,3542310,7123648,416295240,241442672,174852567,26380814,14114141,12266673,1050619,683067,367551,189953926,92830906,97123020,212848823,56458974,156389849,69699458,36643201,33056257,1403702486,842806046,560896440
11/05/2019,7586058180,4459635955,3126422225,82356257,17353042,65003215,217352531,108492984,108859547,152428950,23284499,129144451,49197797,26176752,23021044,150133659,78289397,71844262,85691834,56094884,29596950,101011259,38964650,62046609,252044899,114741815,137303084,638710,260878,377832,119300446,77267701,42032745,634217924,404752602,229465322,71092931,38066432,33026498,2115089772,1526919721,588170052,497076,273445,223631,55475689,27138525,28337164,108680623,47040729,61639895,169216689,118321932,50894757,60082368,31195734,28886634,6203,805,5398,372041136,168659875,203381261,26208282,4097683,22110599,138614006,87116956,51497050,9655923,2986588,6669335,677642511,386026465,291616047,25092583,13744519,11348065,745800,462147,283653,251993196,98427517,153565679,195788874,53101394,142687481,72547226,38025713,34521513,1391213024,872350571,518862454
12/05/2019,6513922397,3965510008,2548412389,95311982,22256352,73055630,189904788,94075967,95828822,19372607,6415184,12957423,29725948,16080500,13645448,95269111,53664251,41604860,76664594,49974837,26689757,20693495,10698081,9995413,193829213,90276501,103552713,377497,164419,213078,127443102,81254044,46189058,547257150,347803239,199453911,29644150,16354697,13289453,2097020038,1519139344,577880695,108156,44248,63909,48136231,22790469,25345762,94230355,41192401,53037954,156610482,110092804,46517678,56836920,28451769,28385152,4999,0,4999,294418809,130358241,164060568,19301837,3185319,16116518,119700375,74513656,45186719,7833200,2423083,5410116,519632168,291810774,227821394,23185691,12251241,10934450,999565,626834,372731,140630460,74379301,66251159,163268646,46498190,116770456,65846291,32887129,32959161,1280664534,785847131,494817403
13/05/2019,6023527264,3615243797,2408283468,94132259,18701832,75430427,167342557,80785959,86556598,46646428,9912861,36733567,6931640,2496228,4435411,58192301,31281367,26910934,70861452,45729135,25132317,44603873,23508023,21095849,251710262,123955176,127755086,539136,241587,297548,115376111,73593856,41782255,525524406,323312202,202212204,33648740,19175157,14473583,2156210119,1543950471,612259648,446479,267000,179479,43860760,22425767,21434993,95801396,40052960,55748436,134229343,92336771,41892571,44991734,23297827,21693907,6448,6448,0,310784239,128806269,181977970,13064484,2158373,10906112,82811825,52521725,30290100,8603857,2415282,6188575,404589537,222671598,181917939,13186463,7249039,5937424,823307,476609,346698,134167355,75017980,59149375,160880567,43047015,117833552,66288406,31001601,35286805,937271782,574847680,362424102
14/05/2019,6929720067,3889356212,3040363855,77446854,16310867,61135987,180307190,82599069,97708121,265917341,41418049,224499291,60537838,33931682,26606155,230151659,125902138,104249522,45677569,30469796,15207772,115316802,59192478,56124324,240933809,93116602,147817207,807385,377997,429388,167477968,101984036,65493932,641346075,398307379,243038695,154276189,79625958,74650231,1785528816,1294881390,490647425,1004484,578128,426355,65328881,31534233,33794648,98914081,40857126,58056955,135839719,88597543,47242176,91187130,44581595,46605535,1152,665,487,477239128,206255055,270984073,26008927,4036841,21972087,195080730,119365524,75715205,10333413,3346162,6987251,188427470,108709900,79717570,23181234,12502928,10678306,955968,602149,353820,282593401,113745038,168848363,193615039,52780032,140835008,64465921,32295730,32170191,1109817896,671450123,438367773
15/05/2019,7166364743,4201070281,2965294463,79452175,17588123,61864052,217769154,101370311,116398843,246386796,44617007,201769789,62174074,41839930,20334144,208968455,122258022,86710433,52743583,36807775,15935808,85952361,45471839,40480522,305556331,123445621,182110710,646375,316527,329848,154393408,100013710,54379698,643570118,412974029,230596089,156601471,77105282,79496190,1836631044,1415730642,420900402,739990,402330,337660,63532686,30859160,32673527,99151898,41735468,57416429,142274832,94951037,47323795,90838188,46501255,44336933,16826,403,16423,489243846,225073046,264170800,22853166,3874147,18979019,195931680,121928210,74003470,9563921,3199161,6364760,234514428,140708543,93805885,21133385,12010660,9122725,960229,559515,400714,308357827,132959784,175398043,224552350,63448769,161103581,62064316,32732204,29332112,1149789829,710587771,439202058
16/05/2019,7871097098,4759229641,3111867457,79005630,17382238,61623392,227163730,107499219,119664512,258808233,46736284,212071949,70940806,45122556,25818251,208124398,121658376,86466022,61724303,44146259,17578044,64087531,36765311,27322221,254484765,130139642,124345123,710179,336121,374059,157319420,106649062,50670358,654990755,424115580,230875175,155798825,85859361,69939464,2227366604,1712621393,514745211,624730,423985,200745,67611973,32233853,35378121,118332913,47943904,70389009,152561780,102280553,50281227,95129805,49431444,45698361,5337,5132,205,517418935,245896481,271522454,22578669,3999746,18578924,201632370,126312806,75319564,10218398,3384754,6833644,295689242,181424937,114264305,23837566,13858823,9978743,730408,463121,267287,311230400,145795521,165434880,240601631,69549062,171052569,66330148,35751401,30578747,1326037611,821442720,504594891
17/05/2019,7146674205,4311261317,2835412888,72136557,16692310,55444246,226338128,109983326,116354801,226492346,36448064,190044283,59130952,39107080,20023871,201940095,124167999,77772096,59762820,42252506,17510314,91136042,52686176,38449866,222345315,108869395,113475920,787750,354933,432817,147156561,97587595,49568965,648188403,420851025,227337377,136183109,76876995,59306113,1793001920,1400667779,392334141,767092,521149,245944,64997431,30758400,34239031,116508352,48867479,67640873,149368850,102719925,46648924,88159338,45887294,42272044,20662,430,20232,469582711,225090434,244492277,23026346,4024168,19002178,188834248,119620782,69213466,10659574,3502281,7157293,309726714,186770486,122956228,24437326,14429784,10007543,882168,633064,249104,272119418,120822138,151297280,226197777,65094525,161103252,67903193,38214673,29688520,1248883011,777759121,471123890
18/05/2019,6929520512,4243729603,2685790909,64933486,15638845,49294642,220633232,111852854,108780377,181667510,28942016,152725494,58429944,39153197,19276747,154744252,93537435,61206817,69829917,48574178,21255740,54121441,29432450,24688991,216379149,117064178,99314970,687004,313223,373780,139262384,92274891,46987492,649769161,424295474,225473687,121448735,67847155,53601580,1715210484,1315302396,399908089,361844,229956,131888,63435091,30866754,32568337,126627500,52786264,73841236,159861579,113142567,46719012,84660260,44897700,39762561,5066,4856,210,420269605,200621082,219648523,23830233,4204332,19625900,176050605,113271435,62779169,11546911,3699206,7847705,401812502,242216426,159596076,29594218,16994796,12599421,957694,592333,365361,207538989,96602303,110936686,196500314,57964375,138535940,71073236,41099138,29974098,1308278166,840307789,467970377
19/05/2019,6556791141,4203812847,2352978294,45319272,11502060,33817211,204006175,104878218,99127956,20095165,6450695,13644470,29710690,16351365,13359324,87048501,52810062,34238439,79660303,54284916,25375387,17445246,10309888,7135358,176933748,93331144,83602604,476512,214135,262376,131719047,86689977,45029070,559363513,364975412,194388101,30663139,17629317,13033822,2170953777,1635987144,534966633,54456,42932,11524,50858838,24721651,26137187,107133480,47188455,59945025,156618715,112800051,43818664,58856250,31011768,27844482,0,0,0,291147729,143457806,147689923,20446117,3116278,17329840,126670931,79800544,46870387,8732591,2964634,5767957,482631858,286248720,196383138,25312586,14231882,11080704,1112270,667156,445114,141371086,74632530,66738556,147099126,45831128,101267998,61306373,36054695,25251678,1324043647,845628281,478415366
